t,zone_avg,zone
2006-10-16,10.701681584079925,B
2006-11-15,8.08937930103856,B
2006-12-16,6.303659164765552,B
2007-01-16,4.588740020835313,B
2007-02-15,2.9421858908216754,B
2007-03-16,1.8723936319811942,B
2007-04-15,2.7197924922369237,B
2007-05-16,5.355387710826755,B
2007-06-15,8.234923900174975,B
2007-07-16,10.959423102754105,B
2007-08-16,12.384378276148434,B
2007-09-15,12.026335058726898,B
2007-10-16,9.775959149855852,B
2007-11-15,6.825527167770366,B
2007-12-16,4.43991363702459,B
2008-01-16,4.803746202822442,B
2008-02-15,3.9946484671352134,B
2008-03-16,3.2900080261567877,B
2008-04-15,4.8436601892417155,B
2008-05-16,7.0469853327606415,B
2008-06-16,9.436985026147331,B
2008-07-16,11.764687186774623,B
2008-08-16,12.743498144522631,B
2008-09-15,11.977887220540053,B
2008-10-16,10.587464848687501,B
2008-11-15,9.04442071985557,B
2008-12-16,7.020361246778438,B
2009-01-16,4.6216410353649104,B
2009-02-14,3.7691779077823933,B
2009-03-16,3.422651914425302,B
2009-04-15,4.295212061457991,B
2009-05-16,6.472828958901782,B
2009-06-15,8.770649466238849,B
2009-07-16,10.845671345756262,B
2009-08-16,12.447262812887061,B
2009-09-15,12.092279059652661,B
2009-10-16,10.473614223577194,B
2009-11-15,9.784369102218308,B
2009-12-16,8.446678858482414,B
2010-01-16,5.8658274465141,B
2010-02-15,4.565648631247153,B
2010-03-16,4.470186529674164,B
2010-04-15,5.946316395611151,B
2010-05-16,7.813829817246661,B
2010-06-15,9.866107868513842,B
2010-07-16,11.946833831338555,B
2010-08-16,12.749182408784923,B
2010-09-15,12.888336481196717,B
2010-10-16,11.947408133600767,B
2010-11-16,10.325252019758297,B
2010-12-16,8.262095070423973,B
2011-01-16,5.783646140886094,B
2011-02-15,4.4093316112777465,B
2011-03-16,3.857024278686113,B
2011-04-15,4.877552166866905,B
2011-05-16,6.953691219634919,B
2011-06-16,9.482548550650714,B
2011-07-16,11.809108642690406,B
2011-08-16,12.123731595296393,B
2011-09-16,12.413950275343455,B
2011-10-16,11.783494725205381,B
2011-11-15,10.380248994233263,B
2011-12-16,8.946693068825155,B
2012-01-16,6.522445643198017,B
2012-02-15,5.063938542072993,B
2012-03-16,4.948023625818,B
2012-04-15,5.82782498727285,B
2012-05-16,8.232000979339455,B
2012-06-15,10.575470259201301,B
2012-07-16,12.363806165556541,B
2012-08-16,13.858005659211988,B
2012-09-15,13.685662614372415,B
2012-10-16,12.995996152697195,B
2012-11-15,11.444110385939574,B
2012-12-16,9.289062427981783,B
2013-01-16,6.920183974459282,B
2013-02-14,4.657310708841137,B
2013-03-16,4.506311765304731,B
2013-04-15,5.037445743104865,B
2013-05-16,7.239815620038455,B
2013-06-15,9.680534596923062,B
2013-07-16,11.819303381863012,B
2013-08-16,12.436825618996243,B
2013-09-15,12.213198390885273,B
2013-10-16,11.986940984157462,B
2013-11-16,10.408579506951348,B
2013-12-16,7.789360598502762,B
2014-01-17,5.679949543106444,B
2014-02-15,4.4606455932210025,B
2014-03-17,4.269928292071321,B
2014-04-16,5.411401620073518,B
2014-05-17,6.76016156641888,B
2014-06-16,9.033707321638229,B
2014-07-17,10.914533304781834,B
2014-08-17,12.646767870745794,B
2014-09-16,13.17568034708934,B
2014-10-17,13.46385037720035,B
2014-11-16,11.694738574061331,B
2014-12-17,9.828874420159211,B
2015-01-17,4.737741138634895,B
2015-02-15,1.506997223854313,B
2015-03-17,1.5634367742597994,B
2015-04-16,2.650871912278019,B
2015-05-17,4.926335650495493,B
2015-06-16,7.4646608953191,B
2015-07-17,9.803131940940062,B
2015-08-17,11.422626914498851,B
2015-09-16,12.203686132355893,B
2015-10-17,11.71237148167528,B
2015-11-16,10.39598333560926,B
2015-12-17,8.49709639145925,B
2016-01-17,6.585289383671765,B
2016-02-16,4.860320227522188,B
2016-03-17,4.05624406869723,B
2016-04-16,5.046609148717625,B
2016-05-17,7.358911082456455,B
2016-06-16,9.294993215353648,B
2016-07-17,11.396592717902948,B
2016-08-17,12.616808987698725,B
2016-09-16,12.722681074169392,B
2016-10-17,12.377454341884459,B
2016-11-16,11.422107748136808,B
2016-12-17,9.233888928915393,B
1978-01-16,1.0841541622615072,C
1978-02-14,0.4363450440387638,C
1978-03-16,1.18740731831427,C
1978-04-15,5.2470486924487725,C
1978-05-16,8.814488644218203,C
1978-06-15,11.650610000993275,C
1978-07-16,13.241884408124369,C
1978-08-16,14.791248528384799,C
1978-09-15,14.031076161288851,C
1978-10-16,11.305421320395366,C
1978-11-15,6.505222190532176,C
1978-12-16,1.3814456626730278,C
1979-01-16,0.6636922194531336,C
1979-02-14,-0.16124570189798879,C
1979-03-16,1.0466596241827386,C
1979-04-15,4.33727188001291,C
1979-05-16,7.83809285969716,C
1979-06-15,11.386983588144771,C
1979-07-16,14.53251001740956,C
1979-08-16,15.767036826244,C
1979-09-15,15.53451708159877,C
1979-10-16,13.125246310324954,C
1979-11-15,10.378386405159588,C
1979-12-16,6.804700460034071,C
1980-01-16,2.903834298022063,C
1980-02-15,1.1103038168246024,C
1980-03-16,2.2865110312816905,C
1980-04-15,6.5330236180461805,C
1980-05-16,10.097439220021307,C
1980-06-15,13.632450641307322,C
1980-07-16,15.528712853937016,C
1980-08-16,16.581802345382517,C
1980-09-15,15.882801774859884,C
1980-10-16,12.943975549913574,C
1980-11-15,8.27504642127884,C
1980-12-16,3.749878894964652,C
1981-01-16,0.27796441442563924,C
1981-02-14,0.8853866576982764,C
1981-03-16,3.1061704903424467,C
1981-04-15,6.234593535136086,C
1981-05-16,10.245913391888823,C
1981-06-15,13.435317563707674,C
1981-07-16,15.14559802330434,C
1981-08-16,16.34036658310072,C
1981-09-15,12.47299976579116,C
1981-10-16,10.914429545251053,C
1981-11-15,9.392329608863918,C
1981-12-16,7.302958908347647,C
1982-01-16,5.20697218060039,C
1982-02-14,4.156898584753615,C
1982-03-16,3.1717372365949115,C
1982-04-15,4.596506343923954,C
1982-05-16,7.133030262017644,C
1982-06-15,9.727141458833687,C
1982-07-16,12.545517561668968,C
1982-08-16,13.023823858307157,C
1982-09-15,12.87173240763411,C
1982-10-16,11.660445303838165,C
1982-11-15,9.842411949128632,C
1982-12-16,7.7294869687081595,C
1983-01-16,5.501596589191442,C
1983-02-14,4.145993944165667,C
1983-03-16,4.385730971708383,C
1983-04-15,5.024065442551803,C
1983-05-16,7.179681174364296,C
1983-06-15,10.65877638032809,C
1983-07-16,12.126324449803354,C
1983-08-16,13.53788817937674,C
1983-09-15,12.937674892478856,C
1983-10-16,12.110233326273315,C
1983-11-15,9.773645750721952,C
1983-12-16,6.960935164164407,C
1984-01-16,4.961932484894574,C
1984-02-15,4.4558996044241335,C
1984-03-16,3.686507329371257,C
1984-04-15,4.602782409163867,C
1984-05-16,7.18445577851699,C
1984-06-15,10.167175837423477,C
1984-07-16,12.147210442398828,C
1984-08-16,13.847392267253833,C
1984-09-15,12.403857182184048,C
1984-10-16,11.22411932987664,C
1984-11-15,10.159059192749567,C
1984-12-16,8.002142352403498,C
1985-01-16,5.2199452938239785,C
1985-02-14,3.8948264214104893,C
1985-03-16,3.021994795005537,C
1985-04-16,4.158616760513228,C
1985-05-16,6.563486101787912,C
1985-06-15,9.233908528566664,C
1985-07-16,12.627526595056285,C
1985-08-16,14.670844482436417,C
1985-09-15,13.572968273332492,C
1985-10-16,11.833900738368344,C
1985-11-16,8.741384855704204,C
1985-12-16,5.537448488499643,C
1986-01-16,3.1132243356983422,C
1986-02-15,1.8892613884151512,C
1986-03-16,2.2747088551672774,C
1986-04-15,4.619275103499959,C
1986-05-16,7.27547392051435,C
1986-06-16,9.981739692251747,C
1986-07-16,12.852538961437181,C
1986-08-16,14.874273756286543,C
1986-09-16,13.17152540674658,C
1986-10-16,11.22288950807409,C
1986-11-15,8.50237108397817,C
1986-12-16,5.548832184235356,C
1987-01-16,3.282594776032386,C
1987-02-14,1.6881911158107288,C
1987-03-16,1.5921391128130455,C
1987-04-16,3.2456891042304616,C
1987-05-16,6.470992599327349,C
1987-06-15,10.63369795885292,C
1987-07-16,13.076436917572797,C
1987-08-16,14.221727897009067,C
1987-09-15,13.078495381535841,C
1987-10-16,10.920370026919256,C
1987-11-15,7.979553725304416,C
1987-12-16,5.037115606601235,C
1988-01-16,2.2304406821652014,C
1988-02-15,1.3906181807590712,C
1988-03-16,1.9047424075564101,C
1988-04-15,3.7657311898174552,C
1988-05-16,6.907310497109439,C
1988-06-16,10.168052782885153,C
1988-07-16,13.393619036401848,C
1988-08-16,14.800146919890311,C
1988-09-16,12.947478654030165,C
1988-10-16,10.56002642596389,C
1988-11-15,8.146985610709862,C
1988-12-16,4.968578586675312,C
1989-01-16,2.533552654089437,C
1989-02-14,1.3417369456878914,C
1989-03-16,1.321818866753972,C
1989-04-16,3.0968797764299483,C
1989-05-16,6.898977247429621,C
1989-06-15,10.410622946461698,C
1989-07-16,13.437602311683277,C
1989-08-16,14.664704987721038,C
1989-09-15,13.820497023256488,C
1989-10-16,10.779109849772277,C
1989-11-15,8.491235094300674,C
1989-12-16,4.098167261962212,C
1990-01-16,2.184640955894693,C
1990-02-14,1.4237236409205494,C
1990-03-16,1.5156753196498187,C
1990-04-15,3.2548700827655526,C
1990-05-16,6.406211402607085,C
1990-06-15,10.033919587916916,C
1990-07-16,13.465936718568717,C
1990-08-16,16.07416081495176,C
1990-09-15,14.11222101536306,C
1990-10-16,12.031485772405524,C
1990-11-15,8.451402360026687,C
1990-12-16,5.4916270319055265,C
1991-01-16,3.00808211366588,C
1991-02-14,1.713968847394747,C
1991-03-16,2.0344630040843725,C
1991-04-15,3.827073862894972,C
1991-05-16,7.2127990967436695,C
1991-06-15,10.744415202377105,C
1991-07-16,13.666009042223648,C
1991-08-16,14.953661342800194,C
1991-09-15,13.472547891391429,C
1991-10-16,11.376974184964482,C
1991-11-16,8.42119832699302,C
1991-12-16,5.450340902699297,C
1992-01-16,2.83680859587547,C
1992-02-15,1.2318287076913719,C
1992-03-16,1.2643110440677123,C
1992-04-16,3.0542248598653754,C
1992-05-16,6.139904171266277,C
1992-06-16,10.067182555434968,C
1992-07-16,12.9219786002948,C
1992-08-16,13.97841743059655,C
1992-09-16,12.870081840597537,C
1992-10-16,10.204983945238242,C
1992-11-15,7.679890325442051,C
1992-12-16,4.980152603086402,C
1993-01-16,2.7240255747847213,C
1993-02-14,1.3285327821704909,C
1993-03-16,1.3070146126547186,C
1993-04-16,3.115200872857507,C
1993-05-16,6.171028191131437,C
1993-06-15,9.564493627802692,C
1993-07-16,13.277803710758157,C
1993-08-16,14.767613103762363,C
1993-09-15,13.174627621201124,C
1993-10-16,10.425855988135332,C
1993-11-15,8.073769957410335,C
1993-12-16,5.645692372594734,C
1994-01-16,2.7309291822634627,C
1994-02-14,1.6483607121919586,C
1994-03-16,1.7669161628737686,C
1994-04-15,3.642412538782917,C
1994-05-16,6.705920624399731,C
1994-06-15,10.723366552932138,C
1994-07-16,15.247642084603994,C
1994-08-16,15.785585541222268,C
1994-09-15,13.907964354155176,C
1994-10-16,11.70902539584052,C
1994-11-15,9.431512921101863,C
1994-12-16,6.149449822257404,C
1995-01-16,2.966597773674331,C
1995-02-14,1.4763980276702775,C
1995-03-16,1.8529624241885871,C
1995-04-15,3.8593079628756572,C
1995-05-16,7.017010643703359,C
1995-06-15,10.438007966929803,C
1995-07-16,13.237900529762085,C
1995-08-16,14.368388316046632,C
1995-09-15,13.558621987363434,C
1995-10-16,11.761717491925443,C
1995-11-16,8.804197424824386,C
1995-12-16,5.391562857864167,C
1996-01-16,2.617316054570781,C
1996-02-15,1.2654866011957655,C
1996-03-16,1.4961746411220547,C
1996-04-16,3.8033346654802296,C
1996-05-16,7.0784652193740785,C
1996-06-15,10.63540771271101,C
1996-07-16,13.11357011795044,C
1996-08-16,14.659719120108036,C
1996-09-15,13.4968221067019,C
1996-10-16,11.284017812372618,C
1996-11-15,8.082972233540827,C
1996-12-16,5.262971304029492,C
1997-01-16,3.0356977124074818,C
1997-02-14,1.7330885234903046,C
1997-03-16,1.5257281549095048,C
1997-04-16,3.757289117476234,C
1997-05-16,6.539383409226259,C
1997-06-15,10.277825699676553,C
1997-07-16,13.460657615976684,C
1997-08-16,14.18226186686883,C
1997-09-15,13.525635062269819,C
1997-10-16,11.488168762478471,C
1997-11-15,8.533257645845715,C
1997-12-16,5.751028503456745,C
1998-01-16,2.9560926620357373,C
1998-02-14,1.2979970344897298,C
1998-03-16,1.8077259382722943,C
1998-04-15,4.232382610095653,C
1998-05-16,7.292561696233107,C
1998-06-15,10.61334043815448,C
1998-07-16,13.693493022215867,C
1998-08-16,15.234519264385995,C
1998-09-15,13.514422050849303,C
1998-10-16,10.619746874672334,C
1998-11-16,7.922381043343259,C
1998-12-16,5.649324615725719,C
1999-01-16,3.0811369746279684,C
1999-02-14,1.7608617735333183,C
1999-03-16,1.786113063322695,C
1999-04-15,4.122338647733347,C
1999-05-16,7.694109032447941,C
1999-06-16,11.662401833225235,C
1999-07-16,14.2109737863989,C
1999-08-16,15.473750622178578,C
1999-09-15,14.829919362825542,C
1999-10-16,12.077310204415037,C
1999-11-16,9.238048996979884,C
1999-12-16,6.840043050845969,C
2000-01-16,4.33186497179344,C
2000-02-15,2.810111583990851,C
2000-03-16,3.105139021346348,C
2000-04-16,4.6406298893076645,C
2000-05-16,7.452075383502616,C
2000-06-15,11.217444707296098,C
2000-07-16,14.363000230413531,C
2000-08-16,15.662205712343868,C
2000-09-15,14.799943882022456,C
2000-10-16,11.994666921865228,C
2000-11-15,8.913437300443347,C
2000-12-16,6.029024815468503,C
2001-01-16,3.392422478080856,C
2001-02-14,1.9111031196320376,C
2001-03-16,2.0172590718335996,C
2001-04-15,3.478192357701904,C
2001-05-16,6.871644579924955,C
2001-06-15,10.713163955814503,C
2001-07-16,13.670213656443654,C
2001-08-16,14.68535069449884,C
2001-09-15,13.733725382745494,C
2001-10-16,11.281866112870214,C
2001-11-15,8.712648766649723,C
2001-12-16,6.505704313493895,C
2002-01-16,3.8878444278406823,C
2002-02-14,2.65649692239725,C
2002-03-16,2.634585269554749,C
2002-04-15,4.408578432681751,C
2002-05-16,7.123994216409996,C
2002-06-16,10.45297151429832,C
2002-07-16,13.719440884814329,C
2002-08-16,15.48594513957352,C
2002-09-15,14.469506024041957,C
2002-10-16,12.28563258669125,C
2002-11-16,8.933852671486298,C
2002-12-16,5.901576742223136,C
2003-01-16,2.906983498000129,C
2003-02-15,1.6338017461260512,C
2003-03-16,1.8602214478476984,C
2003-04-16,3.0938447769896955,C
2003-05-16,6.2739330742531845,C
2003-06-16,9.753788760232501,C
2003-07-16,13.234372251673,C
2003-08-16,14.58267906581583,C
2003-09-15,13.660836719042766,C
2003-10-16,11.674302728839569,C
2003-11-15,8.633986848979015,C
2003-12-16,5.642047063762078,C
2004-01-16,3.030644900008108,C
2004-02-15,1.7199706225110434,C
2004-03-16,1.4444879125306689,C
2004-04-15,3.2525216257102607,C
2004-05-16,6.4527231823534645,C
2004-06-15,9.453796371571444,C
2004-07-16,12.807361479423552,C
2004-08-16,13.89482143685657,C
2004-09-15,13.03568622669089,C
2004-10-16,10.86435842514038,C
2004-11-16,7.957010950066689,C
2004-12-16,5.3011617381812055,C
2005-01-16,2.8171856795968973,C
2005-02-14,1.3169693617535971,C
2005-03-16,1.334280078474721,C
2005-04-15,4.0888779615356174,C
2005-05-16,6.626640864278946,C
2005-06-16,9.910625764829836,C
2005-07-16,12.872969781882881,C
2005-08-16,14.391299308815633,C
2005-09-16,13.779682154819048,C
2005-10-16,11.772407715929509,C
2005-11-15,8.839172436473028,C
2005-12-16,5.864787500907384,C
2006-01-16,3.5077938944442146,C
2006-02-14,2.25290408906973,C
2006-03-16,2.064183911313853,C
2006-04-16,4.005416258226659,C
2006-05-16,6.675981081365176,C
2006-06-15,10.328488641591054,C
2006-07-16,14.325607940475095,C
2006-08-16,14.26238196371774,C
2006-09-15,13.350337814466775,C
2006-10-16,10.904375542588578,C
2006-11-15,8.042288195405256,C
2006-12-16,5.887925729303227,C
2007-01-16,4.058383779998353,C
2007-02-15,2.1427823337545235,C
2007-03-16,1.0984773615718342,C
2007-04-15,2.6013015403529436,C
2007-05-16,5.844262813400889,C
2007-06-15,9.292780123641561,C
2007-07-16,12.31333328535475,C
2007-08-16,13.577048298909673,C
2007-09-15,12.887269622822123,C
2007-10-16,10.286590066858896,C
2007-11-15,6.892317250965511,C
2007-12-16,3.983818113334297,C
2008-01-16,4.482718690196017,C
2008-02-15,3.840636725952846,C
2008-03-16,3.1880605800027615,C
2008-04-15,4.7557649048947015,C
2008-05-16,7.157185092451006,C
2008-06-16,10.071771403340554,C
2008-07-16,12.412581161562036,C
2008-08-16,13.924510155911669,C
2008-09-15,12.861936187138248,C
2008-10-16,11.120948734671218,C
2008-11-15,9.379624276118781,C
2008-12-16,7.208948984958013,C
2009-01-16,4.872875928151713,C
2009-02-14,3.578959970946839,C
2009-03-16,3.5030035533929267,C
2009-04-15,4.307819342098212,C
2009-05-16,6.849864041426585,C
2009-06-15,9.343471924201355,C
2009-07-16,11.544074097188638,C
2009-08-16,13.413014670763415,C
2009-09-15,12.814520029312774,C
2009-10-16,11.126116986014186,C
2009-11-15,9.931095952393896,C
2009-12-16,8.509313277519643,C
2010-01-16,5.736699475842177,C
2010-02-15,4.424294011868546,C
2010-03-16,4.147648415389782,C
2010-04-15,6.086061850042476,C
2010-05-16,8.23108883897716,C
2010-06-15,10.731429171410722,C
2010-07-16,13.605693540488295,C
2010-08-16,14.398628147130092,C
2010-09-15,14.03651487091142,C
2010-10-16,12.325432698881157,C
2010-11-16,10.255395714542917,C
2010-12-16,7.946871605913096,C
2011-01-16,5.371772485342838,C
2011-02-15,3.8850937854228813,C
2011-03-16,3.395468110807969,C
2011-04-15,4.703255561528091,C
2011-05-16,7.367273626606225,C
2011-06-16,10.672108404942358,C
2011-07-16,13.514681980540216,C
2011-08-16,14.225523174460386,C
2011-09-16,14.355343460703441,C
2011-10-16,12.749207862601953,C
2011-11-15,10.548130772407658,C
2011-12-16,8.89847107999964,C
2012-01-16,6.319321359249052,C
2012-02-15,4.761925080164869,C
2012-03-16,4.869006667809686,C
2012-04-15,6.068543176396526,C
2012-05-16,8.888754888047409,C
2012-06-15,11.521344643778237,C
2012-07-16,13.951285227250871,C
2012-08-16,15.228926192578093,C
2012-09-15,14.65677359482839,C
2012-10-16,13.373093158377777,C
2012-11-15,11.525635675917435,C
2012-12-16,9.166944652348946,C
2013-01-16,6.655797195555749,C
2013-02-14,4.284890056413798,C
2013-03-16,4.153904221836464,C
2013-04-15,5.232081763111197,C
2013-05-16,8.152841498557919,C
2013-06-15,11.108438642446089,C
2013-07-16,13.689805169814424,C
2013-08-16,14.166162495934222,C
2013-09-15,13.481539965221206,C
2013-10-16,12.655351827347596,C
2013-11-16,10.697492980472317,C
2013-12-16,7.481413174039073,C
2014-01-17,5.683052182409633,C
2014-02-15,4.436069288156841,C
2014-03-17,4.193650229004469,C
2014-04-16,5.505185819671902,C
2014-05-17,7.122721223576702,C
2014-06-16,10.277467618115823,C
2014-07-17,12.294824398821161,C
2014-08-17,14.67843717177608,C
2014-09-16,14.490047911070809,C
2014-10-17,13.574500179169593,C
2014-11-16,11.683457985312087,C
2014-12-17,9.920708653523931,C
2015-01-17,4.560736835654233,C
2015-02-15,1.1506755615242554,C
2015-03-17,1.3036291129328548,C
2015-04-16,2.5883342482689224,C
2015-05-17,5.71105825976768,C
2015-06-16,8.910048980906776,C
2015-07-17,11.931044853627304,C
2015-08-17,13.305571973429853,C
2015-09-16,13.334488340375383,C
2015-10-17,12.196900542354948,C
2015-11-16,10.629533004881921,C
2015-12-17,8.314577507154763,C
2016-01-17,5.959138549479929,C
2016-02-16,4.220436524738957,C
2016-03-17,3.620467854212624,C
2016-04-16,5.055544203209301,C
2016-05-17,7.6868962216407555,C
2016-06-16,10.281742072802183,C
2016-07-17,12.570933504843802,C
2016-08-17,13.816045044943824,C
2016-09-16,14.205619914286322,C
2016-10-17,13.235397505366363,C
2016-11-16,11.444588434832523,C
2016-12-17,8.808424329212388,C
1978-01-16,1.998223369551651,D
1978-02-14,0.8609814521631977,D
1978-03-16,2.4295238170955513,D
1978-04-15,5.214464985530427,D
1978-05-16,8.50942853969826,D
1978-06-15,11.099758752337102,D
1978-07-16,12.853730140096184,D
1978-08-16,14.57516268201922,D
1978-09-15,14.425883153960788,D
1978-10-16,11.873907301506115,D
1978-11-15,6.62257244498841,D
1978-12-16,2.0138917483475294,D
1979-01-16,1.315365247363919,D
1979-02-14,-0.21004402205374725,D
1979-03-16,1.4845765957577375,D
1979-04-15,5.126782394859459,D
1979-05-16,9.359800794443741,D
1979-06-15,13.601695433221376,D
1979-07-16,17.18332465512946,D
1979-08-16,17.861360708814377,D
1979-09-15,17.631517483090587,D
1979-10-16,14.631024660842938,D
1979-11-15,12.149213407943813,D
1979-12-16,7.727837402397816,D
1980-01-16,3.1589964570154,D
1980-02-15,1.1317982706318372,D
1980-03-16,2.295139470078357,D
1980-04-15,7.097950326814845,D
1980-05-16,10.700092260101984,D
1980-06-15,16.10736235078941,D
1980-07-16,17.78651041755108,D
1980-08-16,18.595468927900257,D
1980-09-15,17.826040310364018,D
1980-10-16,14.478129720459684,D
1980-11-15,8.886009522912415,D
1980-12-16,3.9954705758172055,D
1981-01-16,0.6582401586640193,D
1981-02-14,1.7526798143356443,D
1981-03-16,3.467027928756935,D
1981-04-15,7.0944337638850925,D
1981-05-16,11.805765023593429,D
1981-06-15,15.427750830318832,D
1981-07-16,17.04766423824571,D
1981-08-16,18.171336206146872,D
1981-09-15,12.864426646019636,D
1981-10-16,11.04772368470009,D
1981-11-15,9.182435320331017,D
1981-12-16,7.178512573876026,D
1982-01-16,4.964476346842837,D
1982-02-14,3.9253628830175744,D
1982-03-16,3.0890005228685187,D
1982-04-15,4.535896356017384,D
1982-05-16,7.488205043587868,D
1982-06-15,10.128397942334116,D
1982-07-16,13.454079693371225,D
1982-08-16,13.832485506861953,D
1982-09-15,13.393073300517939,D
1982-10-16,12.019320676828436,D
1982-11-15,9.963476119753878,D
1982-12-16,7.7815633934735455,D
1983-01-16,5.312851900799579,D
1983-02-14,3.753379240515193,D
1983-03-16,4.225625274473883,D
1983-04-15,5.119359745476041,D
1983-05-16,7.665712937607689,D
1983-06-15,11.316269789717543,D
1983-07-16,12.916752071262087,D
1983-08-16,14.218548842096336,D
1983-09-15,13.411767918014881,D
1983-10-16,12.34439896061971,D
1983-11-15,9.813432460498037,D
1983-12-16,6.765682284318274,D
1984-01-16,4.547658070745611,D
1984-02-15,4.015783983049883,D
1984-03-16,3.4541080268348736,D
1984-04-15,4.718393551674229,D
1984-05-16,7.4663327604504515,D
1984-06-15,10.817473683271036,D
1984-07-16,12.836838693912242,D
1984-08-16,14.65026195813379,D
1984-09-15,12.724023706827744,D
1984-10-16,11.453779619788769,D
1984-11-15,10.088440708510026,D
1984-12-16,7.947405669325672,D
1985-01-16,5.45636461566424,D
1985-02-14,3.640641749356792,D
1985-03-16,2.5630431082532965,D
1985-04-16,4.002929105667394,D
1985-05-16,6.793736885333337,D
1985-06-15,9.682640061707442,D
1985-07-16,13.070742368286124,D
1985-08-16,14.983248999868954,D
1985-09-15,13.708788910270862,D
1985-10-16,11.836557418666557,D
1985-11-16,8.986287003166892,D
1985-12-16,5.917586072556408,D
1986-01-16,3.710854771446868,D
1986-02-15,2.1995029125769183,D
1986-03-16,2.5599293739463236,D
1986-04-15,4.892640313077889,D
1986-05-16,7.384570840823908,D
1986-06-16,10.162049531635573,D
1986-07-16,13.118956360128607,D
1986-08-16,15.035321792009013,D
1986-09-16,13.304286390436024,D
1986-10-16,11.234521753686897,D
1986-11-15,8.64125550854924,D
1986-12-16,5.84312805143202,D
1987-01-16,3.619683628226157,D
1987-02-14,2.1172892437738007,D
1987-03-16,1.9630070828771902,D
1987-04-16,3.5025677988460435,D
1987-05-16,6.607247856185266,D
1987-06-15,11.005767419128109,D
1987-07-16,13.33801847798511,D
1987-08-16,14.450757869393145,D
1987-09-15,13.33569646995625,D
1987-10-16,10.879478063923111,D
1987-11-15,8.023610460446044,D
1987-12-16,5.315234025710285,D
1988-01-16,2.8547148365226813,D
1988-02-15,1.9291370114667863,D
1988-03-16,2.330335854652095,D
1988-04-15,3.9084421197784622,D
1988-05-16,7.114830440668671,D
1988-06-16,10.572413393700993,D
1988-07-16,13.930540260031995,D
1988-08-16,15.109711918396059,D
1988-09-16,13.230687624277087,D
1988-10-16,10.672743520124406,D
1988-11-15,8.218725037324402,D
1988-12-16,5.254834135558303,D
1989-01-16,3.0760009641756993,D
1989-02-14,1.8293486533924952,D
1989-03-16,1.7009619731353538,D
1989-04-16,3.3604549287989087,D
1989-05-16,7.308458321258994,D
1989-06-15,10.805670636061198,D
1989-07-16,13.808543768712502,D
1989-08-16,15.075386201734796,D
1989-09-15,14.126049534066725,D
1989-10-16,10.818282115670193,D
1989-11-15,8.598576606120199,D
1989-12-16,4.351704596181698,D
1990-01-16,2.6588540601869792,D
1990-02-14,1.7159275367834237,D
1990-03-16,1.9144429607497842,D
1990-04-15,3.4981988885848585,D
1990-05-16,6.744742412857437,D
1990-06-15,10.243336701351929,D
1990-07-16,13.974843240237435,D
1990-08-16,16.434462887356926,D
1990-09-15,14.320071728610143,D
1990-10-16,12.104270434103858,D
1990-11-15,8.569988395089277,D
1990-12-16,5.746408095072039,D
1991-01-16,3.4313552011506094,D
1991-02-14,2.2382569317605037,D
1991-03-16,2.329748530440487,D
1991-04-15,4.035440366738467,D
1991-05-16,7.618163278060725,D
1991-06-15,11.164798568953515,D
1991-07-16,14.061656131494653,D
1991-08-16,14.950736255511378,D
1991-09-15,13.7238102662473,D
1991-10-16,11.510057056392268,D
1991-11-16,8.508569991875405,D
1991-12-16,5.728817386987218,D
1992-01-16,3.2928101932465292,D
1992-02-15,1.6664210467021325,D
1992-03-16,1.7003495017494688,D
1992-04-16,3.224657530458497,D
1992-05-16,6.331068940798399,D
1992-06-16,10.478138410679032,D
1992-07-16,13.308182270115207,D
1992-08-16,14.180871138892147,D
1992-09-16,13.154796197077513,D
1992-10-16,10.237594560329448,D
1992-11-15,7.711436615826268,D
1992-12-16,5.297321297173866,D
1993-01-16,3.2371943871201343,D
1993-02-14,1.7958502569355326,D
1993-03-16,1.6828165751702764,D
1993-04-16,3.323001589710751,D
1993-05-16,6.525999839978064,D
1993-06-15,9.905852414739904,D
1993-07-16,13.62621328058386,D
1993-08-16,14.853727914195863,D
1993-09-15,13.315136876794611,D
1993-10-16,10.450739566702705,D
1993-11-15,8.009190932734285,D
1993-12-16,5.707755754321366,D
1994-01-16,2.9713158874329175,D
1994-02-14,1.8503041114402106,D
1994-03-16,1.9983234707343835,D
1994-04-15,3.8788741746275854,D
1994-05-16,6.739918065787344,D
1994-06-15,11.015511116337526,D
1994-07-16,15.433047777950708,D
1994-08-16,15.82607500266002,D
1994-09-15,13.943729365488387,D
1994-10-16,11.644809947152666,D
1994-11-15,9.534884567608087,D
1994-12-16,6.5355491255661695,D
1995-01-16,3.4973381694510755,D
1995-02-14,2.031556873103334,D
1995-03-16,2.1964130481158137,D
1995-04-15,4.033763169759007,D
1995-05-16,7.281644059498387,D
1995-06-15,10.787897724381441,D
1995-07-16,13.709401102438738,D
1995-08-16,14.614537082104453,D
1995-09-15,13.897768612952525,D
1995-10-16,11.97241691919966,D
1995-11-16,9.000994347835116,D
1995-12-16,5.62982666563769,D
1996-01-16,3.079585730760129,D
1996-02-15,1.506149364323133,D
1996-03-16,1.6199548474678758,D
1996-04-16,3.8473021446921702,D
1996-05-16,7.497281790492732,D
1996-06-15,11.244537679974457,D
1996-07-16,13.508970037096757,D
