Mean,Date,low,high
20.7144136428833,1990-07-01,19.531004905700684,21.735836029052734
22.185708045959473,1990-08-01,21.19935417175293,23.067556381225586
20.491230010986328,1990-09-01,19.083470344543457,21.51305389404297
16.694924354553223,1990-10-01,14.860094547271729,18.28850746154785
13.215799808502197,1990-11-01,11.960275650024414,14.864633083343506
10.328527450561523,1990-12-01,8.769861698150635,11.79259729385376
7.601677894592285,1991-01-01,5.954576730728149,8.87901258468628
6.054441213607788,1991-02-01,4.387123107910156,8.03406548500061
5.7325098514556885,1991-03-01,3.9978907108306885,7.54056191444397
7.287476062774658,1991-04-01,5.793964385986328,8.84451675415039
11.25109052658081,1991-05-01,9.70659065246582,12.82835578918457
16.500292778015137,1991-06-01,14.441144466400146,18.325450897216797
20.983647346496582,1991-07-01,19.396831512451172,22.297490119934082
21.79716682434082,1991-08-01,19.934432983398438,23.403329849243164
19.942893028259277,1991-09-01,18.622177124023438,21.302538871765137
16.28810977935791,1991-10-01,15.02934741973877,17.30770778656006
13.113648891448975,1991-11-01,12.200774669647217,14.014698505401611
10.600544929504395,1991-12-01,9.624226570129395,11.677338123321533
7.7305591106414795,1992-01-01,6.714221954345703,8.865386009216309
5.809417009353638,1992-02-01,4.422141790390015,6.9215147495269775
5.478144884109497,1992-03-01,4.139666557312012,6.224674940109253
7.198428630828857,1992-04-01,5.83623194694519,8.625799179077148
10.958051204681396,1992-05-01,9.635577201843262,11.97140884399414
16.29567527770996,1992-06-01,14.45003080368042,17.56408405303955
20.728328704833984,1992-07-01,19.460540771484375,21.873817443847656
22.30584716796875,1992-08-01,20.95390796661377,23.830820083618164
20.2418212890625,1992-09-01,19.30165672302246,21.50544261932373
16.51103115081787,1992-10-01,15.262980461120605,17.960000038146973
12.683574199676514,1992-11-01,11.226387977600098,14.197920322418213
9.357128143310547,1992-12-01,7.8748619556427,10.674729824066162
6.736744165420532,1993-01-01,5.523113250732422,8.135828018188477
5.072483777999878,1993-02-01,3.7754658460617065,6.156327724456787
4.846350908279419,1993-03-01,3.705424189567566,6.083746910095215
6.88232421875,1993-04-01,5.52827787399292,7.860660076141357
10.95189619064331,1993-05-01,9.606300830841064,12.21855878829956
16.30734395980835,1993-06-01,15.066630840301514,17.86935806274414
20.60972309112549,1993-07-01,19.52795696258545,21.880826950073242
21.831369400024414,1993-08-01,20.844486236572266,22.916545867919922
20.103039741516113,1993-09-01,18.82649040222168,21.318629264831543
16.544045448303223,1993-10-01,15.399173736572266,17.974069595336914
13.11371660232544,1993-11-01,11.790801048278809,14.122793674468994
10.240845203399658,1993-12-01,9.094843864440918,11.437808990478516
7.312175750732422,1994-01-01,6.3787147998809814,8.3382089138031
5.66020131111145,1994-02-01,4.926246404647827,7.053223133087158
5.50810694694519,1994-03-01,4.734577655792236,6.637227535247803
7.5748326778411865,1994-04-01,6.500157117843628,8.810997009277344
11.658421039581299,1994-05-01,10.056682586669922,13.044302463531494
16.950894355773926,1994-06-01,15.403044700622559,18.316218376159668
21.293163299560547,1994-07-01,20.226346015930176,22.782764434814453
21.925779342651367,1994-08-01,20.648890495300293,23.03157138824463
20.156020164489746,1994-09-01,19.03151226043701,21.952173233032227
16.780095100402832,1994-10-01,15.435705661773682,18.239994049072266
13.360794067382812,1994-11-01,12.321815013885498,14.659469604492188
10.308886051177979,1994-12-01,9.332477569580078,11.115506172180176
7.277270793914795,1995-01-01,5.87284255027771,8.5707550048828125
5.474825143814087,1995-02-01,4.010188698768616,6.873104572296143
5.2995264530181885,1995-03-01,3.7072677612304688,6.70482063293457
7.069289445877075,1995-04-01,5.354387283325195,8.536076545715332
11.118457317352295,1995-05-01,9.713649272918701,12.476473331451416
16.443808555603027,1995-06-01,15.275079727172852,17.57262897491455
21.0484619140625,1995-07-01,19.51630210876465,22.217174530029297
22.069772720336914,1995-08-01,20.980287551879883,23.11820411682129
20.218104362487793,1995-09-01,19.024250984191895,21.27016258239746
16.48541831970215,1995-10-01,15.440725326538086,17.798985481262207
13.363737106323242,1995-11-01,12.394442558288574,14.63913869857788
10.769886016845703,1995-12-01,9.714149475097656,11.84011459350586
8.190951585769653,1996-01-01,6.913702011108398,9.707929134368896
6.338740825653076,1996-02-01,5.042911052703857,7.7951672077178955
5.943024158477783,1996-03-01,4.943029880523682,7.177855014801025
7.64702296257019,1996-04-01,6.494364500045776,8.729050636291504
11.518728733062744,1996-05-01,10.189201831817627,12.98293161392212
16.70618438720703,1996-06-01,15.499799728393555,17.84802532196045
20.85099983215332,1996-07-01,19.252676963806152,22.361967086791992
22.24733257293701,1996-08-01,21.154654502868652,23.430392265319824
20.47677516937256,1996-09-01,19.231300354003906,21.49032688140869
16.49161148071289,1996-10-01,14.846498489379883,17.536325454711914
13.206953525543213,1996-11-01,11.447038173675537,14.60582447052002
10.554762840270996,1996-12-01,9.034282207489014,11.940748691558838
7.688181400299072,1997-01-01,6.3380351066589355,9.337320327758789
5.775380849838257,1997-02-01,4.338800549507141,7.242231369018555
5.475480794906616,1997-03-01,3.943775177001953,6.7693986892700195
7.397738933563232,1997-04-01,6.133992910385132,8.607704639434814
11.269032001495361,1997-05-01,10.006294250488281,12.610675811767578
16.59779644012451,1997-06-01,15.083210468292236,17.520014762878418
21.32536220550537,1997-07-01,20.34832763671875,22.456369400024414
22.552574157714844,1997-08-01,21.269590377807617,23.63690948486328
20.563862800598145,1997-09-01,19.50283718109131,21.757479667663574
17.220760345458984,1997-10-01,16.088048934936523,18.80759906768799
13.482903003692627,1997-11-01,11.628415584564209,15.073765754699707
10.566325664520264,1997-12-01,8.842257022857666,11.959309101104736
7.516895294189453,1998-01-01,6.407158374786377,8.830024719238281
5.709035396575928,1998-02-01,4.477558016777039,6.972605466842651
5.382574796676636,1998-03-01,3.8117464780807495,6.77897310256958
6.912788152694702,1998-04-01,5.595788955688477,8.055033922195435
10.960870742797852,1998-05-01,9.91440200805664,12.490556716918945
16.220211029052734,1998-06-01,15.000385761260986,17.868184089660645
20.93904209136963,1998-07-01,19.445069313049316,22.48869514465332
22.302677154541016,1998-08-01,21.37399387359619,23.415115356445312
20.50112533569336,1998-09-01,19.715784072875977,21.525246620178223
17.05579376220703,1998-10-01,16.229432106018066,18.125856399536133
13.60846471786499,1998-11-01,12.329626560211182,14.908070087432861
10.980984687805176,1998-12-01,9.83200740814209,12.195741653442383
8.28789234161377,1999-01-01,6.946889162063599,9.313498497009277
6.452924013137817,1999-02-01,5.096627950668335,7.492507457733154
5.8802454471588135,1999-03-01,4.761627435684204,6.8442816734313965
7.531820058822632,1999-04-01,6.660116910934448,8.626089096069336
11.43687915802002,1999-05-01,10.464990615844727,12.457449436187744
16.591361045837402,1999-06-01,15.746245384216309,17.53861427307129
21.346515655517578,1999-07-01,19.889278411865234,22.489609718322754
22.177359580993652,1999-08-01,21.16259765625,23.688047409057617
20.662817001342773,1999-09-01,19.625155448913574,22.06593894958496
17.44494342803955,1999-10-01,16.571611404418945,18.43814754486084
13.81262493133545,1999-11-01,12.470524787902832,15.12534475326538
10.492568016052246,1999-12-01,9.403749465942383,11.692203521728516
7.723160266876221,2000-01-01,6.677450180053711,8.8285231590271
5.9698262214660645,2000-02-01,4.229565620422363,7.409307956695557
5.63599705696106,2000-03-01,4.256141901016235,6.986612558364868
7.329639673233032,2000-04-01,6.012976884841919,8.378013372421265
11.065726280212402,2000-05-01,9.69769811630249,12.342443466186523
16.439866065979004,2000-06-01,15.020018100738525,17.500267028808594
21.131105422973633,2000-07-01,19.636234283447266,22.301864624023438
22.34617042541504,2000-08-01,21.29349994659424,23.450196266174316
20.572866439819336,2000-09-01,19.02309799194336,21.84617328643799
16.96360492706299,2000-10-01,15.73976755142212,17.88102436065674
13.613495826721191,2000-11-01,12.594095706939697,14.873692512512207
10.4052414894104,2000-12-01,8.940037727355957,11.668643474578857
7.696489095687866,2001-01-01,6.302337408065796,8.832627296447754
5.631143808364868,2001-02-01,4.189026832580566,6.853286504745483
5.111942291259766,2001-03-01,3.7855730056762695,6.552849531173706
7.241342782974243,2001-04-01,5.771868705749512,9.024182319641113
11.500718116760254,2001-05-01,10.227607727050781,13.070172309875488
16.543213844299316,2001-06-01,15.24502420425415,18.359798431396484
21.044419288635254,2001-07-01,19.50505828857422,22.741625785827637
22.398076057434082,2001-08-01,21.059062004089355,23.619742393493652
20.759060859680176,2001-09-01,19.40396213531494,22.05118465423584
17.062358856201172,2001-10-01,16.078332901000977,18.290690422058105
13.629475593566895,2001-11-01,12.280319213867188,14.765413284301758
10.856940746307373,2001-12-01,9.432019233703613,11.954307556152344
8.06935429573059,2002-01-01,6.519533634185791,9.17424201965332
6.076150417327881,2002-02-01,4.677928686141968,7.454562425613403
5.780615329742432,2002-03-01,4.253888368606567,7.46898078918457
7.405614376068115,2002-04-01,5.88125467300415,8.75024700164795
11.565652847290039,2002-05-01,9.839902400970459,12.83750295639038
16.8599796295166,2002-06-01,15.585402488708496,18.065985679626465
21.45229721069336,2002-07-01,20.433886528015137,22.763540267944336
22.5210018157959,2002-08-01,21.11799716949463,23.75474739074707
21.099404335021973,2002-09-01,19.836588859558105,21.944425582885742
17.23925495147705,2002-10-01,15.53054428100586,18.711647987365723
13.606002807617188,2002-11-01,12.346783638000488,14.667736530303955
10.84894323348999,2002-12-01,9.722846984863281,12.00205373764038
7.978927850723267,2003-01-01,6.644925832748413,9.006251811981201
6.010658264160156,2003-02-01,5.07548975944519,7.104981422424316
5.553486347198486,2003-03-01,4.417300224304199,6.7161219120025635
7.2066450119018555,2003-04-01,5.6345343589782715,8.584350109100342
11.203582286834717,2003-05-01,9.429542541503906,12.583930492401123
16.75670337677002,2003-06-01,15.413484573364258,18.021081924438477
21.26487159729004,2003-07-01,19.50078773498535,22.689985275268555
22.610429763793945,2003-08-01,21.266447067260742,24.120895385742188
20.858219146728516,2003-09-01,19.79901123046875,22.491758346557617
17.3767671585083,2003-10-01,16.447986602783203,18.610422134399414
13.519353866577148,2003-11-01,12.425207138061523,14.569104194641113
10.533732414245605,2003-12-01,9.237957954406738,11.742133140563965
7.629501581192017,2004-01-01,6.251307964324951,9.162819385528564
5.962810277938843,2004-02-01,4.18030059337616,7.636071681976318
5.611809730529785,2004-03-01,4.027563452720642,7.0840277671813965
7.5465638637542725,2004-04-01,5.9364073276519775,8.875226974487305
11.633765697479248,2004-05-01,10.49596118927002,13.231637477874756
17.056560516357422,2004-06-01,15.969640731811523,18.206876754760742
21.648723602294922,2004-07-01,20.34880256652832,22.772449493408203
22.846646308898926,2004-08-01,21.248842239379883,24.092933654785156
21.062026023864746,2004-09-01,19.856922149658203,22.113045692443848
17.559636116027832,2004-10-01,16.173832893371582,18.736248016357422
13.681236743927002,2004-11-01,12.376351356506348,14.890347480773926
10.702217102050781,2004-12-01,9.2825775146484375,12.3638596534729
7.824797630310059,2005-01-01,6.435710906982422,8.826372146606445
6.04063868522644,2005-02-01,4.8196327686309814,7.21261739730835
5.877593278884888,2005-03-01,4.627013444900513,7.049189805984497
7.490088701248169,2005-04-01,5.598157644271851,8.957676887512207
11.407393455505371,2005-05-01,9.982470035552979,12.457112789154053
16.8795108795166,2005-06-01,15.14688491821289,18.269701957702637
21.39048671722412,2005-07-01,19.95363426208496,22.77772808074951
22.54103374481201,2005-08-01,20.62574005126953,23.8269624710083
20.736875534057617,2005-09-01,19.146634101867676,22.50260829925537
17.55018424987793,2005-10-01,16.057871341705322,19.249897003173828
13.952526092529297,2005-11-01,12.833920001983643,15.246965885162354
11.064339637756348,2005-12-01,9.559993743896484,12.62055778503418
7.837813138961792,2006-01-01,6.666858911514282,9.131682872772217
6.0911877155303955,2006-02-01,4.489057540893555,7.449942111968994
5.537912845611572,2006-03-01,4.408704519271851,6.4102208614349365
7.519934892654419,2006-04-01,6.408753871917725,8.528214931488037
11.491762638092041,2006-05-01,10.641205310821533,12.70151662826538
16.921798706054688,2006-06-01,15.706676483154297,17.908625602722168
21.48677158355713,2006-07-01,20.643083572387695,22.515018463134766
22.621493339538574,2006-08-01,21.107219696044922,24.2025146484375
20.911216735839844,2006-09-01,19.43064594268799,22.390731811523438
17.15687370300293,2006-10-01,15.569535255432129,17.952486991882324
13.7073335647583,2006-11-01,12.48987865447998,14.901326179504395
10.83462381362915,2006-12-01,9.804948329925537,11.943461418151855
8.240038394927979,2007-01-01,7.252766370773315,9.459453105926514
6.350834131240845,2007-02-01,5.171442031860352,7.466718435287476
5.921350002288818,2007-03-01,4.65595006942749,7.2419610023498535
7.7248899936676025,2007-04-01,6.3177735805511475,9.183815956115723
11.771355152130127,2007-05-01,10.299981117248535,13.016891956329346
17.031137466430664,2007-06-01,15.434929847717285,18.238394737243652
21.291922569274902,2007-07-01,19.78190803527832,22.77446460723877
22.696946144104004,2007-08-01,21.385669708251953,23.993505477905273
20.96371555328369,2007-09-01,19.31308937072754,22.034749031066895
17.524843215942383,2007-10-01,15.983886241912842,18.69356918334961
14.115138530731201,2007-11-01,12.73286247253418,15.467835903167725
11.034471988677979,2007-12-01,9.711549282073975,12.374239921569824
8.402148008346558,2008-01-01,6.743607997894287,10.167949676513672
6.5619282722473145,2008-02-01,5.342381000518799,8.190248727798462
6.244821548461914,2008-03-01,5.34079122543335,7.190423250198364
7.877329587936401,2008-04-01,7.094731330871582,8.64522409439087
11.823482036590576,2008-05-01,10.723524570465088,13.22966194152832
16.82525634765625,2008-06-01,14.832891941070557,18.27585220336914
21.467185974121094,2008-07-01,20.223153114318848,22.59407329559326
22.78171157836914,2008-08-01,21.207018852233887,24.04088306427002
20.99978542327881,2008-09-01,19.23556900024414,22.606422424316406
17.46522617340088,2008-10-01,15.922224044799805,18.65183162689209
13.914670467376709,2008-11-01,12.930512428283691,15.179206848144531
11.146957397460938,2008-12-01,9.883832454681396,12.762763977050781
8.443855285644531,2009-01-01,7.263675928115845,9.708456993103027
6.473180532455444,2009-02-01,5.299776315689087,7.721015930175781
5.831173896789551,2009-03-01,4.616116046905518,7.1685662269592285
7.4981207847595215,2009-04-01,6.293689012527466,9.552164077758789
11.635178565979004,2009-05-01,10.180966854095459,12.920164108276367
16.945645332336426,2009-06-01,15.317581176757812,18.565747261047363
21.613064765930176,2009-07-01,19.70510482788086,22.951729774475098
22.6646089553833,2009-08-01,20.627694129943848,23.91545009613037
20.734562873840332,2009-09-01,19.74260711669922,21.505210876464844
17.70065402984619,2009-10-01,16.357332229614258,19.025299072265625
13.973240852355957,2009-11-01,12.770415306091309,14.948222160339355
11.16184139251709,2009-12-01,10.021403789520264,12.689975261688232
8.177229881286621,2010-01-01,7.069798707962036,9.666738033294678
6.16125750541687,2010-02-01,4.524766683578491,7.820790767669678
5.3970606327056885,2010-03-01,3.709836959838867,7.108189821243286
7.34148383140564,2010-04-01,5.6806817054748535,8.921384334564209
11.622779369354248,2010-05-01,10.226632595062256,13.06455659866333
17.193381309509277,2010-06-01,15.939597606658936,18.352893829345703
21.57169532775879,2010-07-01,20.349617958068848,22.69264030456543
22.78751850128174,2010-08-01,21.22190284729004,24.549785614013672
20.938597679138184,2010-09-01,19.607579231262207,22.450846672058105
17.426892280578613,2010-10-01,15.87684154510498,18.367904663085938
14.00153923034668,2010-11-01,13.17143440246582,15.520845890045166
10.944840908050537,2010-12-01,9.409379005432129,12.40660572052002
8.162282466888428,2011-01-01,6.507294654846191,9.955544471740723
6.364275932312012,2011-02-01,4.952846050262451,7.641448736190796
5.87017035484314,2011-03-01,3.8098206520080566,6.921683073043823
7.729562520980835,2011-04-01,6.286010503768921,8.981926918029785
11.650143146514893,2011-05-01,10.154440879821777,13.15053415298462
16.813037872314453,2011-06-01,15.543413639068604,18.54250717163086
21.368759155273438,2011-07-01,19.374744415283203,23.2050142288208
22.86388874053955,2011-08-01,21.66498565673828,23.905588150024414
21.164794921875,2011-09-01,20.049845695495605,22.565689086914062
17.531495094299316,2011-10-01,16.288460731506348,18.901864051818848
13.721420764923096,2011-11-01,12.143775939941406,14.715527534484863
10.607062816619873,2011-12-01,9.3114652633667,12.015565872192383
7.779387712478638,2012-01-01,6.272052764892578,9.317862033843994
6.066174030303955,2012-02-01,4.011829257011414,7.899795293807983
5.650061130523682,2012-03-01,3.430483102798462,7.351189136505127
7.485457420349121,2012-04-01,5.962942600250244,9.333340644836426
11.520559310913086,2012-05-01,10.091479301452637,13.544675350189209
16.60812282562256,2012-06-01,14.573280334472656,18.117921829223633
21.272664070129395,2012-07-01,18.796886444091797,22.82886505126953
22.78302001953125,2012-08-01,20.56447982788086,23.953475952148438
20.940719604492188,2012-09-01,19.0029239654541,22.559354782104492
17.596519470214844,2012-10-01,15.976454257965088,19.210373878479004
14.060966491699219,2012-11-01,13.090579986572266,15.195196151733398
11.427150249481201,2012-12-01,10.477715492248535,12.472908973693848
8.441112995147705,2013-01-01,7.178977727890015,9.111054420471191
6.590601921081543,2013-02-01,5.3947179317474365,8.440371990203857
6.153476238250732,2013-03-01,4.880195140838623,7.195346355438232
8.09426212310791,2013-04-01,6.514769077301025,10.127468585968018
12.23435926437378,2013-05-01,10.952443599700928,14.486854076385498
17.680663108825684,2013-06-01,16.743529319763184,19.008562088012695
22.128740310668945,2013-07-01,20.891054153442383,23.618762969970703
23.155367851257324,2013-08-01,21.391618728637695,25.170660972595215
21.037878036499023,2013-09-01,19.351662635803223,22.678017616271973
17.456557273864746,2013-10-01,15.884454727172852,18.828771591186523
13.965375900268555,2013-11-01,12.746416091918945,15.138536930084229
10.993347644805908,2013-12-01,9.633846759796143,12.345048904418945
8.184769868850708,2014-01-01,6.769430160522461,9.345929145812988
6.454673528671265,2014-02-01,5.516450643539429,7.349264860153198
6.083597421646118,2014-03-01,5.122293949127197,7.344675302505493
7.630969524383545,2014-04-01,6.337419509887695,9.230539798736572
11.849729061126709,2014-05-01,10.422411441802979,13.705949783325195
17.240044593811035,2014-06-01,16.003733158111572,18.235547065734863
22.0158052444458,2014-07-01,20.72370719909668,23.27017593383789
23.179073333740234,2014-08-01,21.859220504760742,24.38291358947754
21.30762767791748,2014-09-01,19.891383171081543,22.21495246887207
18.01862144470215,2014-10-01,16.777338981628418,19.65347385406494
14.353860855102539,2014-11-01,13.213340759277344,15.790662288665771
11.490224838256836,2014-12-01,9.797824382781982,12.78166913986206
8.52901315689087,2015-01-01,7.204184293746948,9.742173671722412
6.526144027709961,2015-02-01,4.913720369338989,7.84241247177124
5.8850789070129395,2015-03-01,4.691397666931152,6.960864782333374
7.445250034332275,2015-04-01,6.066503524780273,8.504452228546143
11.538246631622314,2015-05-01,10.1074857711792,12.74052381515503
16.787053108215332,2015-06-01,15.553020477294922,17.839658737182617
21.716711044311523,2015-07-01,20.42330551147461,22.826502799987793
23.097121238708496,2015-08-01,21.964484214782715,24.726643562316895
20.820029258728027,2015-09-01,19.420597076416016,22.059770584106445
17.53738307952881,2015-10-01,16.394367218017578,18.939208030700684
13.742618083953857,2015-11-01,12.782032489776611,14.883260726928711
10.991138458251953,2015-12-01,9.433756351470947,12.14905071258545
8.108945608139038,2016-01-01,6.618547677993774,9.115955352783203
6.171443700790405,2016-02-01,4.781993389129639,7.456210136413574
5.9883832931518555,2016-03-01,4.698990821838379,7.814209461212158
7.639726161956787,2016-04-01,6.646984577178955,8.990270614624023
11.416425228118896,2016-05-01,10.155453205108643,12.64995813369751
16.92205810546875,2016-06-01,15.897446155548096,18.50110149383545
21.960410118103027,2016-07-01,20.539339065551758,24.324113845825195
22.984905242919922,2016-08-01,21.40970802307129,24.85683822631836
21.14073944091797,2016-09-01,19.003068923950195,23.64350414276123
17.827241897583008,2016-10-01,15.696625709533691,19.74540424346924
14.145625591278076,2016-11-01,11.948741912841797,15.901693344116211
11.519806861877441,2016-12-01,9.332892417907715,13.930327892303467
8.781026840209961,2017-01-01,7.207380533218384,10.181900978088379
6.757837772369385,2017-02-01,5.59559440612793,8.215620994567871
6.074206352233887,2017-03-01,4.671282052993774,7.5668556690216064
7.886946439743042,2017-04-01,6.436220169067383,9.94085168838501
11.930967807769775,2017-05-01,10.526670932769775,13.450161457061768
17.057700157165527,2017-06-01,15.813563346862793,18.366265296936035
21.72244930267334,2017-07-01,20.119906425476074,23.501577377319336
23.03510856628418,2017-08-01,21.280539512634277,24.98656940460205
21.45490837097168,2017-09-01,19.567516326904297,23.967422485351562
17.695594787597656,2017-10-01,16.692992210388184,19.287120819091797
14.4090576171875,2017-11-01,13.229940414428711,15.79799222946167
11.569141864776611,2017-12-01,9.962675094604492,13.409383773803711
8.610720157623291,2018-01-01,6.553886890411377,10.36272382736206
6.947500467300415,2018-02-01,5.1012256145477295,8.961280345916748
6.52626371383667,2018-03-01,4.680200815200806,8.018657207489014
8.276546001434326,2018-04-01,6.897033214569092,9.1858549118042
12.214560985565186,2018-05-01,10.70801591873169,13.510217189788818
17.247994422912598,2018-06-01,15.598433494567871,18.482733726501465
21.968303680419922,2018-07-01,20.581149101257324,23.160786628723145
23.52739429473877,2018-08-01,22.274137496948242,25.347736358642578
21.72640323638916,2018-09-01,19.451908111572266,23.649489402770996
17.852646827697754,2018-10-01,16.73944664001465,19.45804500579834
14.239626407623291,2018-11-01,12.537353992462158,16.108088493347168
11.556509494781494,2018-12-01,9.950221538543701,12.501614093780518
8.621400356292725,2019-01-01,7.686015605926514,9.562397003173828
6.848231554031372,2019-02-01,5.103224992752075,8.658947944641113
6.184878349304199,2019-03-01,4.879860877990723,7.896554708480835
7.704835653305054,2019-04-01,6.165404319763184,9.260479927062988
